qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.5,1,1.5,0.25,a,Vln 1,10,Str
8.5,5,1.5,0.25,a,Vln 2,11,Str
10.5,6,1.5,0.25,a,Vln 1,10,Str
12.5,7,1.5,0.25,a,Vln 2,11,Str
14.5,8,1.5,0.25,a,Vln 1,10,Str
22.0,12,1.0,0.0,a,Vln 1,10,Str
30.0,16,1.0,0.0,a,Vln 1,10,Str
32.0,17,1.0,0.0,a,Vln 1,10,Str
34.0,18,1.0,0.0,a,Vln 1,10,Str
36.0,19,1.0,0.0,a,Vln 1,10,Str
38.0,20,1.0,0.0,a,Vln 1,10,Str
40.0,21,1.0,0.0,a,Vln 1,10,Str
42.0,22,1.0,0.0,a,Vln 1,10,Str
44.0,23,1.0,0.0,a,Vln 1,10,Str
46.0,24,1.0,0.0,a,Vln 1,10,Str
48.0,25,1.0,0.0,a,Vln 1,10,Str
50.0,26,1.0,0.0,a,Vln 1,10,Str
52.5,27,1.5,0.25,a,Cl 1,4,Cl
54.5,28,1.5,0.25,a,Ob 1,2,Ob
64.5,33,1.5,0.25,a,Cl 1,4,Cl
72.5,37,1.5,0.25,a,Vln 1,10,Str
80.0,41,1.0,0.0,a,Vln 1,10,Str
88.0,45,1.0,0.0,a,Vln 1,10,Str
96.0,49,1.0,0.0,a,Vln 1,10,Str
100.0,51,1.0,0.0,a,Vln 1,10,Str
102.0,52,1.0,0.0,a,Vln 1,10,Str
106.5,54,1.5,0.25,b,Vln 1,10,Str
114.5,58,1.5,0.25,b,Vln 1,10,Str
122.5,62,1.5,0.25,b,Vln 1,10,Str
126.5,64,1.5,0.25,b,Vln 1,10,Str
132.0,67,1.0,0.0,b,Vln 1,10,Str
136.0,69,1.0,0.0,b,Vln 1,10,Str
140.0,71,1.0,0.0,b,Vln 2,11,Str
144.0,73,1.0,0.0,b,Vln 2,11,Str
148.0,75,1.0,0.0,b,Vc,13,Str
152.0,77,1.0,0.0,b,Vc,13,Str
156.0,79,1.0,0.0,b,Cb,14,Str
160.0,81,1.0,0.0,b,Cb,14,Str
164.0,83,1.0,0.0,b,Cl 1,4,Cl
168.0,85,1.0,0.0,b,Cl 1,4,Cl
172.0,87,1.0,0.0,b,Cl 1,4,Cl
176.0,89,1.0,0.0,b,Cl 1,4,Cl
180.0,91,1.0,0.0,b,Cl 1,4,Cl
184.0,93,1.0,0.0,c,Vln 1,10,Str
192.0,97,1.0,0.0,c,Ob 1,2,Ob
198.0,100,1.0,0.0,c,Vln 1,10,Str
206.0,104,1.0,0.0,c,Ob 1,2,Ob
214.0,108,1.0,0.0,c,Ob 1,2,Ob
221.0,111,2.0,0.5,d,Ob 1,2,Ob
229.5,115,2.5,0.75,d,Vln 1,10,Str
233.5,117,2.5,0.75,d,Vln 1,10,Str
237.5,119,2.5,0.75,d,Vln 1,10,Str
241.5,121,2.5,0.75,d,Vln 1,10,Str
252.5,127,1.5,0.25,d,Vln 2,11,Str
260.5,131,1.5,0.25,d,Vla,12,Str
268.5,135,1.5,0.25,a,Vln 1,10,Str
276.5,139,1.5,0.25,a,Vln 1,10,Str
280.5,141,1.5,0.25,a,Vln 1,10,Str
284.5,143,1.5,0.25,a,Vln 1,10,Str
292.5,147,1.5,0.25,a,Cl 1,4,Cl
296.5,149,1.5,0.25,a,Cl 1,4,Cl
300.0,151,1.0,0.0,a,Vln 1,10,Str
308.0,155,1.0,0.0,a,Fl 1,0,Fl
316.0,159,1.0,0.0,a,Vln 1,10,Str
324.0,163,1.0,0.0,a,Ob 1,2,Ob
332.0,167,1.0,0.0,a,Vln 1,10,Str
340.0,171,1.0,0.0,a,Fl 1,0,Fl
348.0,175,1.0,0.0,a,Vc,13,Str
354.0,178,1.0,0.0,a,Vc,13,Str
356.0,179,1.0,0.0,a,Vla,12,Str
358.0,180,1.0,0.0,a,Vln 1,10,Str
360.0,181,1.0,0.0,a,Vla,12,Str
362.0,182,1.0,0.0,a,Vln 1,10,Str
364.0,183,1.0,0.0,a,Vln 2,11,Str
366.0,184,1.0,0.0,a,Vln 1,10,Str
