qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,x,Vc,23,Vc
8.0,3,1.0,0.0,a,Vla,22,Vla
12.0,4,1.0,0.0,a,Vln 2,21,Vln
20.0,6,-9.0,0.0,a,Vln 1,20,Vln
46.0,12,-20.0,0.5,a,Vln 1,20,Vln
50.0,13,2.0,0.5,a,Vln 2,21,Vln
56.0,15,1.0,0.0,b,Vln 1,20,Vln
68.0,18,1.0,0.0,c,Tpt 1,12,Tpt
88.0,23,1.0,0.0,b,Vln 1,20,Vln
100.0,26,1.0,0.0,c,Tpt 1,12,Tpt
122.0,31,2.0,0.5,d,Vln 1,20,Vln
130.0,33,2.0,0.5,d,Vln 1,20,Vln
136.0,35,1.0,0.0,d,Ob 1,2,Ob
140.0,36,1.0,0.0,d,Ob 1,2,Ob
144.0,37,1.0,0.0,d,Fl 1,0,Fl
148.0,38,1.0,0.0,d,Fl 1,0,Fl
152.0,39,1.0,0.0,d,Fl 1,0,Fl
168.0,43,1.0,0.0,c,Tpt 1,12,Tpt
176.0,45,1.0,0.0,c,Tpt 1,12,Tpt
184.0,47,1.0,0.0,c,Tpt 1,12,Tpt
192.0,49,1.0,0.0,c,Tpt 1,12,Tpt
200.0,51,1.0,0.0,d,Vln 1,20,Vln
216.0,55,1.0,0.0,d,Vla,22,Vla
229.75,58,1.875,0.4375,d,Fl 1,0,Fl
232.0,59,1.0,0.0,d,Vla,22,Vla
245.75,62,1.875,0.4375,d,Fl 1,0,Fl
249.0,63,1.5,0.25,d,Cl 1,4,Cl
257.0,65,1.5,0.25,d,Cl 1,4,Cl
265.0,67,1.5,0.25,d,Cl 1,4,Cl
274.0,69,2.0,0.5,d,Cl 1,4,Cl
280.0,71,1.0,0.0,e,Vla,22,Vla
284.0,72,1.0,0.0,e,Ob 1,2,Ob
292.0,74,1.0,0.0,e,Ob 1,2,Ob
300.0,76,1.0,0.0,e,Ob 1,2,Ob
312.0,79,1.0,0.0,d,Fl 1,0,Fl
325.75,82,1.875,0.4375,d,Hn 1,8,Hn
