qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,3.0,0.0,a,Vln solo,0,Vln
6.0,3,3.0,0.6667,a,Vln solo,0,Vln
13.0,6,1.0,0.0,a,Vln solo,0,Vln
19.0,8,1.0,0.0,a,Vln solo,0,Vln
25.0,10,1.0,0.0,a,Vln solo,0,Vln
36.0,13,3.0,0.6667,b,T,1,Tpt
38.25,14,2.25,0.4167,b,Vln solo,0,Vln
40.0,15,1.0,0.0,b,T,1,Tpt
47.1667,17,2.1667,0.3889,b,Vln solo,0,Vln
48.5,17,3.5,0.8333,b,T,1,Tpt
51.25,18,3.25,0.75,b,Vln solo,0,Vln
52.0,19,1.0,0.0,b,T,1,Tpt
58.25,21,1.25,0.0833,b,Vln solo,0,Vln
60.5,21,3.5,0.8333,b,T,1,Tpt
64.25,23,1.25,0.0833,b,Vln solo,0,Vln
65.5,23,2.5,0.5,b,T,1,Tpt
67.25,24,1.25,0.0833,b,Vln solo,0,Vln
68.5,24,2.5,0.5,b,T,1,Tpt
72.5,25,3.5,0.8333,b,T,1,Tpt
75.0,26,3.0,0.6667,a,Vln solo,0,Vln
86.0,30,2.0,0.3333,a,Vln solo,0,Vln
93.5,32,3.5,0.8333,b,T,1,Tpt
94.25,33,1.25,0.0833,b,Vln solo,0,Vln
95.5,33,2.5,0.5,b,T,1,Tpt
97.25,34,1.25,0.0833,b,Vln solo,0,Vln
98.5,34,2.5,0.5,b,T,1,Tpt
100.25,35,1.25,0.0833,b,Vln solo,0,Vln
101.5,35,2.5,0.5,b,T,1,Tpt
104.1667,36,2.1667,0.3889,b,Vln solo,0,Vln
105.5,36,3.5,0.8333,b,T,1,Tpt
108.25,37,3.25,0.75,b,Vln solo,0,Vln
110.25,38,2.25,0.4167,b,T,1,Tpt
111.25,38,3.25,0.75,b,Vln solo,0,Vln
113.5,39,2.5,0.5,b,T,1,Tpt
115.5,40,1.5,0.1667,b,Vln solo,0,Vln
117.5,40,3.5,0.8333,b,T,1,Tpt
121.25,42,1.25,0.0833,b,Vln solo,0,Vln
122.5,42,2.5,0.5,b,T,1,Tpt
124.25,43,1.25,0.0833,b,Vln solo,0,Vln
129.5,44,3.5,0.8333,b,T,1,Tpt
136.0,47,1.0,0.0,b,Vln solo,0,Vln
137.5,47,2.5,0.5,b,T,1,Tpt
144.0,49,3.0,0.6667,a,Vln solo,0,Vln
148.0,51,1.0,0.0,a,Vln solo,0,Vln
154.0,53,1.0,0.0,a,Vln solo,0,Vln
160.0,55,1.0,0.0,a,Vln solo,0,Vln
