qstamp,measure,beat,measure_fraction,label,part_name,part_num
0.0,1,1,0.0,a,Vln,18
12.0,5,1,0.0,a,Timp,17
15.0,6,1,0.0,a,Vln,18
24.0,9,1,0.0,a,Vln,19
36.0,13,1,0.0,a,Vla,20
48.0,17,1,0.0,a,Vc,21
60.0,21,1,0.0,a,Vln,18
72.0,25,1,0.0,a,Cb,22
84.0,29,1,0.0,a,Vln,18
96.0,33,1,0.0,a,Vln,18
120.0,41,1,0.0,a,Vln,18
132.0,45,1,0.0,a,Vln,18
144.0,49,1,0.0,a,Vln,18
156.0,53,1,0.0,a,Vln,18
168.0,57,1,0.0,a,Vln,18
180.0,61,1,0.0,a,Vln,18
192.0,65,1,0.0,a,Vln,18
204.0,69,1,0.0,a,Vln,18
216.0,73,1,0.0,a,Vln,18
228.0,77,1,0.0,b,Ob,3
234.0,79,1,0.0,b,Ob,2
237.0,80,1,0.0,b,Fl,0
252.0,85,1,0.0,b,Ob,3
258.0,87,1,0.0,b,Ob,2
261.0,88,1,0.0,b,Fl,1
264.0,89,1,0.0,b,Fl,0
276.0,93,1,0.0,c,Fl,0
288.0,97,1,0.0,c,Fl,0
300.0,101,1,0.0,c,Fl,0
312.0,105,1,0.0,c,Fl,0
324.0,109,1,0.0,a,Fl,0
330.0,111,1,0.0,a,Vln,18
336.0,113,1,0.0,a,Fl,0
342.0,115,1,0.0,a,Vln,18
348.0,117,1,0.0,d,Vln,18
366.0,123,1,0.0,d,Fl,0
378.0,127,1,0.0,d,Fl,0
384.0,129,1,0.0,d,Vln,18
390.0,131,1,0.0,d,Fl,0
396.0,133,1,0.0,d,Vln,18
402.0,135,1,0.0,d,Fl,0
414.0,139,1,0.0,d,Fl,0
426.0,143,1,0.0,a,Vln,18
429.0,144,1,0.0,a,Fl,0
432.0,145,1,0.0,a,Vln,18
435.0,146,1,0.0,a,Fl,0
438.0,147,1,0.0,a,Fl,0
450.0,151,1,0.0,a,Vln,18
451.5,151,2.5,0.5,a,Vln,19
456.0,153,1,0.0,a,Vln,18
457.5,153,2.5,0.5,a,Vln,19
459.0,154,1,0.0,a,Ob,2
474.0,159,1,0.0,a,Vln,18
475.5,159,2.5,0.5,a,Vln,19
480.0,161,1,0.0,a,Vln,18
481.5,161,2.5,0.5,a,Vln,19
486.0,163,1,0.0,a,Vln,18
492.0,165,1,0.0,a,Vln,18
493.5,165,2.5,0.5,a,Vln,19
498.0,167,1,0.0,a,Vln,18
504.0,169,1,0.0,a,Vln,18
505.5,169,2.5,0.5,a,Vln,19
510.0,171,1,0.0,a,Vln,18
513.0,172,1,0.0,a,Fl,0
516.0,173,1,0.0,a,Vln,18
519.0,174,1,0.0,a,Fl,0
522.0,175,1,0.0,a,Vln,18
525.0,176,1,0.0,a,Fl,0
528.0,177,1,0.0,a,Bsn,6
537.0,180,1,0.0,a,Ob,2
546.0,183,1,0.0,a,Ob,2
555.0,186,1,0.0,a,Fl,0
564.0,189,1,0.0,a,Fl,0
573.0,192,1,0.0,a,Fl,0
582.0,195,1,0.0,a,Timp,17
585.0,196,1,0.0,a,Fl,0
591.0,198,1,0.0,a,Timp,17
594.0,199,1,0.0,a,Fl,0
600.0,201,1,0.0,a,Timp,17
603.0,202,1,0.0,a,Ob,2
609.0,204,1,0.0,a,Timp,17
612.0,205,1,0.0,a,Fl,0
618.0,207,1,0.0,a,Fl,0
627.0,210,1,0.0,a,Vln,18
636.0,213,1,0.0,a,Fl,0
645.0,216,1,0.0,a,Vln,18
654.0,219,1,0.0,a,Fl,0
663.0,222,1,0.0,a,Vln,18
672.0,225,1,0.0,a,Ob,2
681.0,228,1,0.0,a,Ob,2
690.0,231,1,0.0,a,Fl,0
699.0,234,1,0.0,a,Fl,0
711.0,238,1,0.0,a,Fl,0
723.0,242,1,0.0,a,Fl,0
735.0,246,1,0.0,a,Fl,0
741.0,248,1,0.0,a,Timp,17
744.0,249,1,0.0,a,Hn,10
747.0,250,1,0.0,a,Hn,8
750.0,251,1,0.0,a,Hn,10
753.0,252,1,0.0,a,Vln,18
765.0,256,1,0.0,a,Timp,17
768.0,257,1,0.0,a,Hn,10
771.0,258,1,0.0,a,Hn,8
774.0,259,1,0.0,a,Hn,10
777.0,260,1,0.0,a,Timp,17
780.0,261,1,0.0,a,Hn,9
783.0,262,1,0.0,a,Tpt,12
786.0,263,1,0.0,a,Hn,10
789.0,264,1,0.0,a,Hn,8
801.0,268,1,0.0,a,Fl,1
813.0,272,1,0.0,a,Fl,1
825.0,276,1,0.0,a,Fl,1
837.0,280,1,0.0,a,Fl,1
849.0,284,1,0.0,a,Fl,1
861.0,288,1,0.0,a,Ob,2
873.0,292,1,0.0,a,Ob,2
885.0,296,1,0.0,b,Ob,2
909.0,304,1,0.0,b,Ob,2
915.0,306,1,0.0,b,Ob,3
921.0,308,1,0.0,b,Ob,2
924.0,309,1,0.0,b,Fl,0
939.0,314,1,0.0,b,Hn,8
945.0,316,1,0.0,b,Bsn,7
948.0,317,1,0.0,b,Bsn,6
963.0,322,1,0.0,b,Cl,4
966.0,323,1,0.0,b,Fl,0
987.0,330,1,0.0,c,Ob,2
999.0,334,1,0.0,c,Ob,2
1011.0,338,1,0.0,c,Ob,2
1023.0,342,1,0.0,c,Ob,2
1035.0,346,1,0.0,a,Ob,2
1041.0,348,1,0.0,a,Vln,18
1047.0,350,1,0.0,a,Fl,0
1053.0,352,1,0.0,a,Vln,18
1059.0,354,1,0.0,c,Vln,18
1077.0,360,1,0.0,c,Fl,0
1089.0,364,1,0.0,a,Fl,0
1095.0,366,1,0.0,a,Vln,18
1101.0,368,1,0.0,a,Fl,0
1107.0,370,1,0.0,a,Vln,18
1113.0,372,1,0.0,a,Fl,0
1125.0,376,1,0.0,a,Fl,0
1137.0,380,1,0.0,a,Vln,18
1140.0,381,1,0.0,a,Fl,0
1143.0,382,1,0.0,a,Vln,18
1146.0,383,1,0.0,a,Fl,0
1149.0,384,1,0.0,a,Fl,0
1161.0,388,1,0.0,a,Vln,18
1164.0,389,1,0.0,a,Fl,0
1167.0,390,1,0.0,a,Vln,18
1170.0,391,1,0.0,a,Fl,0
1173.0,392,1,0.0,a,Vln,18
1176.0,393,1,0.0,a,Fl,0
1179.0,394,1,0.0,a,Vln,18
1182.0,395,1,0.0,a,Fl,0
1185.0,396,1,0.0,a,Fl,0
1197.0,400,1,0.0,a,Vln,18
1200.0,401,1,0.0,a,Fl,0
1203.0,402,1,0.0,a,Vln,18
1206.0,403,1,0.0,a,Fl,0
1209.0,404,1,0.0,a,Vln,18
1212.0,405,1,0.0,a,Fl,0
1215.0,406,1,0.0,a,Vln,18
1218.0,407,1,0.0,a,Fl,0
1221.0,408,1,0.0,a,Vln,18
1233.0,412,1,0.0,a,Vln,18
1245.0,416,1,0.0,a,Vln,18
1251.0,418,1,0.0,a,Vln,18
1257.0,420,1,0.0,a,Vln,18
1263.0,422,1,0.0,a,Vln,18
1269.0,424,1,0.0,a,Vln,18
1277.0,426,1,0.0,f,Ob,2
1295.0,430,2,0.5,f,Ob,2
1311.0,434,2,0.5,f,Ob,2
1317.0,436,1,0.0,f,Ob,2
1319.0,437,2,0.0,f,Vla,20
1327.0,439,2,0.5,f,Vln,18
1341.0,443,1,0.0,f,Cl,4
1350.0,445,1.5,0.25,f,Cl,4
1358.0,447,1.5,0.25,f,Ob,2
1366.0,449,1.5,0.25,f,Fl,0
1381.0,453,1,0.0,f,Hn,8
1399.0,457,2,0.5,f,Hn,8
1415.0,461,2,0.5,f,Hn,8
1431.0,465,2,0.5,f,Hn,8
1447.0,469,2,0.5,g,Ob,2
1463.0,473,2,0.5,g,Ob,2
1479.0,477,2,0.5,g,Ob,2
1487.0,479,2,0.5,g,Ob,2
1495.0,481,2,0.5,g,Ob,2
1503.0,483,2,0.5,g,Ob,2
