qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,X,Fag. 1,7,Bsn
3.0,1,2.0,0.5,x,Vln. 1,21,Vln
4.0,1,2.3333,0.6667,x,Vc.,25,Vc
7.0,2,1.3333,0.1667,x,Corno 2,10,Eng Hn
10.0,2,2.3333,0.6667,x,Corno 1,9,Eng Hn
14.0,3,1.6667,0.3333,a,B. Cl.,6,Cl
18.0,4,1.0,0.0,a,Cl. 1,4,Cl
24.0,5,1.0,0.0,a,Fl. 1,0,Fl
42.0,8,1.0,0.0,x,Corno 1,9,Eng Hn
44.0,8,1.6667,0.3333,x,Tr. 1,13,Tpt
47.0,8,2.6667,0.8333,x,Tr. 2,14,Tpt
55.0,10,1.3333,0.1667,b,Vln. Solo,20,Vln
113.0,19,2.6667,0.8333,a,Vc. Solo,24,Vc
138.0,24,1.0,0.0,a,Vc. Solo,24,Vc
140.0,24,1.6667,0.3333,a,Vln. Solo,20,Vln
161.0,27,2.6667,0.8333,c,Ob. 1,2,Ob
173.0,29,2.6667,0.8333,d,Fl. 1,0,Fl
185.0,31,2.6667,0.8333,c,Vln. Solo,20,Vln
209.0,35,2.6667,0.8333,c,Vln. Solo,20,Vln
234.0,40,1.0,0.0,X,B. Cl.,6,Cl
235.5,40,1.5,0.25,d,Tr. 1,13,Tpt
240.5,41,1.1667,0.0833,e,Vln. 1,21,Vln
258.0,44,-85.0,0.0,f,Tr. 1,13,Tpt
261.0,44,2.0,0.5,f,Vln. 1,21,Vln
282.5,48,1.1667,0.0833,f,Tr. 1,13,Tpt
288.0,49,1.0,0.0,g,Vln. 1,21,Vln
305.0,51,2.6667,0.8333,a,Corno 1,9,Eng Hn
311.0,52,2.6667,0.8333,a,B. Cl.,6,Cl
318.5,54,1.1667,0.0833,aa,Ob. 1,2,Ob
321.5,54,2.1667,0.5833,aa,Fl. 1,0,Fl
325.0,55,1.3333,0.1667,a',Vln. 1,21,Vln
344.0,58,1.6667,0.3333,aa,Corno 2,10,Eng Hn
345.0,58,2.0,0.5,aa,Tr. 1,13,Tpt
351.0,59,2.0,0.5,a,Cl. 1,4,Cl
353.0,59,2.6667,0.8333,a,Vc.,25,Vc
366.0,62,1.0,0.0,a,Vc.,25,Vc
377.0,63,2.6667,0.8333,a,Cl. 1,4,Cl
400.5,67,2.5,0.75,b,Vln. 1,21,Vln
425.0,71,2.6667,0.8333,b,Vln. 1,21,Vln
443.0,74,2.6667,0.8333,a,Vc.,25,Vc
466.0,78,2.3333,0.6667,X,Corno 1,9,Eng Hn
477.5,80,2.1667,0.5833,X,Vln. 2,22,Vln
480.0,81,1.0,0.0,X,Vle.,23,Vla
488.0,82,1.6667,0.3333,a,B. Cl.,6,Cl
492.0,83,1.0,0.0,X,Cl. 1,4,Cl
494.0,83,1.6667,0.3333,h,Ob. 1,2,Ob
504.0,85,1.0,0.0,a',Vln. Solo,20,Vln
552.0,93,1.0,0.0,b',Vln. Solo,20,Vln
579.0,98,1.0,0.0,b',Fl. 1,0,Fl
587.0,99,1.6667,0.3333,b',Ob. 1,2,Ob
599.5,101,3.5,0.8333,i,Vln. 1,21,Vln
603.5,102,2.1667,0.5833,ii,Vln. Solo,20,Vln
605.5,102,2.8333,0.9167,i,Vln. 1,21,Vln
609.5,103,2.1667,0.5833,ii,Vln. Solo,20,Vln
612.0,104,1.0,0.0,b',B. Cl.,6,Cl
615.5,104,2.1667,0.5833,b',Cl. 1,4,Cl
618.0,105,1.0,0.0,i,Vln. 1,21,Vln
622.5,105,2.5,0.75,X!,Corno 1,9,Eng Hn
624.0,106,1.0,0.0,b'',Fag. 1,7,Bsn
627.0,106,2.0,0.5,b'',Ob. 1,2,Ob
648.0,110,1.0,0.0,X,Ob. 1,2,Ob
649.0,110,1.3333,0.1667,X,Vln. 1,21,Vln
651.0,110,2.0,0.5,X,Ob. 1,2,Ob
652.0,110,2.3333,0.6667,X,Vln. 1,21,Vln
660.0,112,1.0,0.0,b',Vc.,25,Vc
663.0,112,2.0,0.5,b',Cl. 1,4,Cl
666.0,113,1.0,0.0,b',Vc.,25,Vc
669.0,113,2.0,0.5,b',Cl. 1,4,Cl
683.0,115,2.6667,0.8333,i,Tr. 1,13,Tpt
687.0,116,2.0,0.5,i,Ob. 1,2,Ob
690.0,117,1.0,0.0,b',Vln. 1,21,Vln
738.0,125,1.0,0.0,X,Corno 1,9,Eng Hn
741.0,125,2.0,0.5,X,Cl. 1,4,Cl
747.0,126,2.0,0.5,X,Corno 1,9,Eng Hn
751.0,127,1.3333,0.1667,X,Ob. 1,2,Ob
758.0,128,1.6667,0.3333,X,B. Cl.,6,Cl
782.0,132,1.6667,0.3333,X,Vc.,25,Vc
786.0,133,1.0,0.0,X,Vln. 1,21,Vln
809.0,136,2.6667,0.8333,X,Cl. 1,4,Cl
815.0,137,2.6667,0.8333,X,B. Cl.,6,Cl
820.5,138,2.5,0.75,X,Vc. Solo,24,Vc
825.0,139,2.0,0.5,X,B. Cl.,6,Cl
831.5,140,2.1667,0.5833,X,Vln. Solo,20,Vln
858.0,145,1.0,0.0,X,B. Cl.,6,Cl
