qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,x,Ob 1,2,Ob
4.0,3,1.0,0.0,a,Vla,15,Vla
20.0,11,1.0,0.0,a,Vla,15,Vla
36.0,19,1.0,0.0,a,Vla,15,Vla
52.0,27,1.0,0.0,a,Vla,15,Vla
68.0,35,1.0,0.0,a,Vla,15,Vla
82.5,42,1.5,0.25,a,Vla,15,Vla
100.0,51,1.0,0.0,a,Vln 2,14,Vln
116.0,59,1.0,0.0,a,Vln 2,14,Vln
130.5,66,1.5,0.25,a,Vln 2,14,Vln
148.0,75,1.0,0.0,a,Vln 1,13,Vln
164.0,83,1.0,0.0,a,Vln 1,13,Vln
178.5,90,1.5,0.25,a,Vln 1,13,Vln
196.0,99,1.0,0.0,a,Vln 1,13,Vln
200.0,101,1.0,0.0,a,Vln 2,14,Vln
202.0,102,1.0,0.0,b,Cl 1,4,Cl
218.0,110,1.0,0.0,b,Cl 1,4,Cl
232.0,117,1.0,0.0,b,Cl 1,4,Cl
244.0,123,1.0,0.0,b,Cl 1,4,Cl
260.0,131,1.0,0.0,b,Cl 1,4,Cl
268.0,135,1.0,0.0,b,Fl 1,0,Fl
276.0,139,1.0,0.0,b,Fl 1,0,Fl
287.6667,144,2.6667,0.8333,b,Vln 1,13,Vln
292.0,147,1.0,0.0,b,Vla,15,Vla
295.0,148,2.0,0.5,a,Vln 1,13,Vln
296.0,149,1.0,0.0,a,Tpt 1,10,Tpt
297.0,149,2.0,0.5,a,Fl 1,0,Fl
314.0,158,1.0,0.0,a,Fl 1,0,Fl
328.3333,165,1.3333,0.1667,a,Fl 1,0,Fl
346.0,174,1.0,0.0,a,Fl 1,0,Fl
365.0,183,2.0,0.5,a,Vln 1,13,Vln
372.0,187,1.0,0.0,a,Vln 2,14,Vln
380.0,191,1.0,0.0,a,Vc 1,16,Vc
388.0,195,1.0,0.0,a,Vla,15,Vla
396.0,199,1.0,0.0,a,Vla,15,Vla
402.0,202,1.0,0.0,a,Vln 1,13,Vln
406.0,204,1.0,0.0,a,Vln 2,14,Vln
410.0,206,1.0,0.0,a,Vc 1,16,Vc
414.0,208,1.0,0.0,a,Vla,15,Vla
416.0,209,1.0,0.0,a,Ob 1,2,Ob
418.0,210,1.0,0.0,a,Fl 1,0,Fl
426.0,214,1.0,0.0,a,Tpt 1,10,Tpt
442.0,222,1.0,0.0,a,Ob 1,2,Ob
447.0,224,2.0,0.5,b,Cl 1,4,Cl
464.0,233,1.0,0.0,b,Cl 1,4,Cl
484.0,243,1.0,0.0,a,Fl 1,0,Fl
494.0,248,1.0,0.0,a,Vln 1,13,Vln
500.0,251,1.0,0.0,a,Fl 1,0,Fl
504.0,253,1.0,0.0,a,Vln 1,13,Vln
506.0,254,1.0,0.0,a,Fl 2,1,Fl
512.0,257,1.0,0.0,a,Cl 1,4,Cl
516.0,259,1.0,0.0,a,Hn 1,8,Hn
520.0,261,1.0,0.0,a,Vln 1,13,Vln
524.0,263,1.0,0.0,a,Fl 1,0,Fl
528.0,265,1.0,0.0,a,Cl 1,4,Cl
532.0,267,1.0,0.0,a,Bsn 1,6,Bsn
536.0,269,1.0,0.0,a,Vln 1,13,Vln
540.0,271,1.0,0.0,a,Ob 1,2,Ob
544.0,273,1.0,0.0,a,Vln 1,13,Vln
550.0,276,1.0,0.0,a,Vln 1,13,Vln
