score_qstamp,qstamp,measure,beat,736441_tstamp,729167_tstamp,711707_tstamp,723421_tstamp
210.125,210.125,62,4.0,201.9942,189.6471,194.6071,200.2613
210.625,210.625,62,4.5,202.1771,189.7971,194.7571,200.4371
211.125,211.125,63,1.0,202.3342,189.9471,194.9271,200.6071
211.625,211.625,63,1.5,202.4971,190.0971,195.0771,200.7571
212.125,212.125,63,2.0,202.6471,190.2471,195.2471,200.9471
212.625,212.625,63,2.5,202.8371,190.4171,195.3971,201.0971
213.125,213.125,63,3.0,203.0071,190.5871,195.5742,201.2742
213.625,213.625,63,3.5,203.1771,190.7371,195.7371,201.4371
214.125,214.125,63,4.0,203.3271,190.8871,195.8942,201.5942
214.625,214.625,63,4.5,203.4771,191.0371,196.0571,201.7571
215.125,215.125,64,1.0,203.6342,191.1942,196.2542,201.9071
215.625,215.625,64,1.5,203.8171,191.3771,196.4171,202.1171
216.125,216.125,64,2.0,203.9813,191.5271,196.5671,202.3071
216.625,216.625,64,2.5,204.1571,191.6771,196.7171,202.4571
217.125,217.125,64,3.0,204.3271,191.8271,196.9271,202.6471
217.625,217.625,64,3.5,204.4971,191.9771,197.0771,202.7971
218.125,218.125,64,4.0,204.6471,192.1271,197.2271,202.9471
218.625,218.625,64,4.5,204.7971,192.2771,197.3971,203.0971
219.125,219.125,65,1.0,204.9742,192.4271,197.5471,203.3013
219.625,219.625,65,1.5,205.1371,192.5771,197.6971,203.4771
220.125,220.125,65,2.0,205.2871,192.7342,197.8871,203.6471
220.625,220.625,65,2.5,205.4371,192.8971,198.0371,203.7971
221.125,221.125,65,3.0,205.6213,193.0671,198.2142,203.9671
221.625,221.625,65,3.5,205.7971,193.2171,198.3771,204.1371
222.125,222.125,65,4.0,205.9671,193.3671,198.5342,204.2942
222.625,222.625,65,4.5,206.1171,193.5171,198.6971,204.4571
223.125,223.125,66,1.0,206.3071,193.7271,198.8671,204.6613
223.625,223.625,66,1.5,206.4571,193.8771,199.0513,204.8571
224.125,224.125,66,2.0,206.6271,194.0413,199.2071,205.0071
224.625,224.625,66,2.5,206.8171,194.2171,199.4171,205.2171
225.125,225.125,66,3.0,207.0071,194.3871,199.5671,205.3671
225.625,225.625,66,3.5,207.1571,194.5371,199.7171,205.5171
226.125,226.125,66,4.0,207.3213,194.6871,199.8671,205.7342
226.625,226.625,66,4.5,207.4971,194.8371,200.0371,205.8971
227.125,227.125,67,1.0,207.6471,194.9871,200.1871,206.0742
227.625,227.625,67,1.5,207.7971,195.1371,200.3371,206.2371
228.125,228.125,67,2.0,207.9942,195.2871,200.5471,206.4271
228.625,228.625,67,2.5,208.1571,195.4371,200.6971,206.5771
229.125,229.125,67,3.0,208.3071,195.5942,200.8742,206.7542
229.625,229.625,67,3.5,208.4571,195.7571,201.0371,206.9571
230.125,230.125,67,4.0,208.6213,195.9071,201.1871,207.1271
230.625,230.625,67,4.5,208.7971,196.0571,201.3371,207.2771
231.125,231.125,68,1.0,208.9871,196.2071,201.5471,207.4271
231.375,231.375,68,1.25,209.0621,196.2821,201.6221,207.5105
231.625,231.625,68,1.5,209.1371,196.3571,201.6971,207.6571
231.875,231.875,68,1.75,209.2921,196.4321,201.7721,207.7321
232.125,232.125,68,2.0,209.3671,196.5071,201.8471,207.8271
232.375,232.375,68,2.25,209.4621,196.5821,201.9221,207.9042
232.625,232.625,68,2.5,209.5371,196.7171,201.9971,207.9971
232.875,232.875,68,2.75,209.6121,196.7921,202.0721,208.0721
233.125,233.125,68,3.0,209.6871,196.8671,202.1471,208.1471
233.375,233.375,68,3.25,209.7621,196.9421,202.2621,208.2421
233.625,233.625,68,3.5,209.8371,197.0171,202.3371,208.3171
233.875,233.875,68,3.75,209.9321,197.0921,202.4121,208.3921
234.125,234.125,68,4.0,210.0071,197.1671,202.5013,208.4813
234.375,234.375,68,4.25,210.0821,197.2621,202.6221,208.5821
234.625,234.625,68,4.5,210.1913,197.3371,202.6971,208.6742
234.875,234.875,68,4.75,210.2921,197.4121,202.7721,208.7921
235.125,235.125,69,1.0,210.3671,197.4871,202.8471,208.8871
235.375,235.375,69,1.25,210.4621,197.5621,202.9242,208.9621
235.625,235.625,69,1.5,210.5371,197.6371,203.0171,209.0371
235.875,235.875,69,1.75,210.6121,197.7521,203.0921,209.1121
236.125,236.125,69,2.0,210.6942,197.8271,203.1671,209.1871
236.375,236.375,69,2.25,210.7821,197.9021,203.2421,209.3021
236.625,236.625,69,2.5,210.8571,197.9771,203.3342,209.3771
236.875,236.875,69,2.75,210.9521,198.0521,203.4321,209.4521
237.125,237.125,69,3.0,211.0342,198.1271,203.5071,209.5342
237.375,237.375,69,3.25,211.1221,198.2421,203.5821,209.6221
237.625,237.625,69,3.5,211.1971,198.3171,203.6571,209.7171
237.875,237.875,69,3.75,211.3121,198.3921,203.7521,209.8321
238.125,238.125,69,4.0,211.3942,198.4671,203.8271,209.9071
238.375,238.375,69,4.25,211.4821,198.5421,203.9021,209.9821
238.625,238.625,69,4.5,211.5571,198.6171,203.9771,210.0571
238.875,238.875,69,4.75,211.6521,198.7121,204.0642,210.1921
239.125,239.125,70,1.0,211.7271,198.8071,204.1471,210.2671
239.375,239.375,70,1.25,211.8842,198.9221,204.2821,210.4421
239.625,239.625,70,1.5,212.0371,198.9971,204.3971,210.5171
239.875,239.875,70,1.75,212.1121,199.0721,204.4721,210.5921
240.125,240.125,70,2.0,212.1871,199.1471,204.5471,210.6671
240.375,240.375,70,2.25,212.2621,199.2221,204.6221,210.7442
240.625,240.625,70,2.5,212.3371,199.2971,204.6971,210.8913
240.875,240.875,70,2.75,212.4321,199.3721,204.7721,210.9721
241.125,241.125,70,3.0,212.5071,199.4471,204.8471,211.0471
241.375,241.375,70,3.25,212.6021,199.5621,204.9221,211.2421
241.625,241.625,70,3.5,212.6771,199.6371,205.0571,211.3171
241.875,241.875,70,3.75,212.7721,199.7121,205.1321,211.3921
242.125,242.125,70,4.0,212.8684,199.7871,205.2071,211.4671
242.375,242.375,70,4.25,212.9842,199.8621,205.2821,211.5421
242.625,242.625,70,4.5,213.0771,199.9371,205.3571,211.6171
242.875,242.875,70,4.75,213.1921,200.0121,205.4521,211.7321
243.125,243.125,71,1.0,213.2671,200.0871,205.5271,211.8071
243.375,243.375,71,1.25,213.3421,200.1621,205.6021,211.8821
243.625,243.625,71,1.5,213.4171,200.2371,205.6771,211.9742
243.875,243.875,71,1.75,213.5121,200.3121,205.7721,212.0521
244.125,244.125,71,2.0,213.5871,200.3871,205.8471,212.1471
244.375,244.375,71,2.25,213.6621,200.4821,205.9221,212.2221
244.625,244.625,71,2.5,213.7371,200.5571,205.9971,212.3142
244.875,244.875,71,2.75,213.8721,200.6321,206.1121,212.3921
245.125,245.125,71,3.0,213.9471,200.7071,206.1871,212.4871
245.375,245.375,71,3.25,214.0221,200.7821,206.261,212.5621
245.625,245.625,71,3.5,214.0971,200.8571,206.3171,212.6542
245.875,245.875,71,3.75,214.1921,200.9521,206.3921,212.7521
246.125,246.125,71,4.0,214.2671,201.0271,206.4671,212.8471
246.375,246.375,71,4.25,214.3421,201.1021,206.5421,212.9221
246.625,246.625,71,4.5,214.4342,201.1771,206.6342,212.9971
246.875,246.875,71,4.75,214.5321,201.2921,206.7121,213.0721
247.125,247.125,72,1.0,214.6271,201.3671,206.7871,213.2271
248.125,248.125,72,2.0,214.9871,201.6671,207.1684,213.7142
250.125,250.125,72,4.0,215.6471,202.3071,207.8271,214.3271
251.125,251.125,73,1.0,216.0871,202.6471,208.1671,214.7071
252.125,252.125,73,2.0,216.4271,203.0071,208.5271,215.0671
253.125,253.125,73,3.0,216.7671,203.3271,208.8271,215.4671
254.125,254.125,73,4.0,217.1471,203.7471,209.2071,215.8071
255.125,255.125,74,1.0,217.5871,204.0871,209.6271,216.3071
255.625,255.625,74,1.5,217.7371,204.2371,209.7771,216.5971
256.125,256.125,74,2.0,217.8871,204.3871,209.9271,216.7471
256.625,256.625,74,2.5,218.0371,204.5371,210.0771,216.9171
257.125,257.125,74,3.0,218.1871,204.6871,210.2271,217.0671
257.625,257.625,74,3.5,218.4571,204.8371,210.4171,217.3371
258.125,258.125,74,4.0,218.6071,204.9871,210.5671,217.4871
258.625,258.625,74,4.5,218.7571,205.1371,210.7171,217.6371
258.875,258.875,74,4.75,218.8321,205.2121,210.7921,217.7121
259.125,259.125,75,1.0,218.9871,205.3271,210.9239,217.8936
259.625,259.625,75,1.5,219.2371,205.4771,211.1771,218.2371
260.125,260.125,75,2.0,219.4084,205.6271,211.3671,218.3871
260.625,260.625,75,2.5,219.5971,205.7771,211.5171,218.5371
261.125,261.125,75,3.0,219.7471,205.9671,211.6671,218.6871
261.625,261.625,75,3.5,219.8971,206.1171,211.8171,218.8371
262.125,262.125,75,4.0,220.0471,206.2671,211.9671,218.9871
262.625,262.625,75,4.5,220.1971,206.4171,212.1171,219.1371
262.875,262.875,75,4.75,220.2842,206.4921,212.1921,219.2121
263.125,263.125,76,1.0,220.3942,206.5671,212.2942,219.2942
263.625,263.625,76,1.5,220.5971,206.7171,212.4771,219.5171
264.125,264.125,76,2.0,220.7542,206.8671,212.6271,219.6671
264.625,264.625,76,2.5,220.9171,207.0171,212.8371,219.8771
265.125,265.125,76,3.0,221.0671,207.1671,212.9871,220.0484
265.625,265.625,76,3.5,221.2171,207.3171,213.1371,220.2371
266.125,266.125,76,4.0,221.3671,207.5871,213.2871,220.3942
266.625,266.625,76,4.5,221.5971,207.7771,213.4971,220.5771
267.125,267.125,77,1.0,221.7471,207.9271,213.6471,220.7271
267.625,267.625,77,1.5,222.0171,208.0771,213.9771,221.0371
268.125,268.125,77,2.0,222.2071,208.2271,214.1271,221.2271
268.625,268.625,77,2.5,222.3571,208.4371,214.2771,221.3971
269.125,269.125,77,3.0,222.5071,208.6671,214.4271,221.5471
269.625,269.625,77,3.5,222.6571,208.8171,214.5771,221.6971
270.125,270.125,77,4.0,222.8471,208.9671,214.7271,221.8471
270.625,270.625,77,4.5,222.9971,209.1171,214.8771,221.9971
271.125,271.125,78,1.0,223.1471,209.2671,215.0342,222.1471
271.625,271.625,78,1.5,223.3371,209.4342,215.1971,222.4371
272.125,272.125,78,2.0,223.4871,209.6271,215.3471,222.5871
272.625,272.625,78,2.5,223.6571,209.7771,215.4971,222.7371
273.125,273.125,78,3.0,223.8742,209.9413,215.7271,222.8871
273.625,273.625,78,3.5,224.1171,210.1371,215.8971,223.1771
274.125,274.125,78,4.0,224.2671,210.2871,216.0471,223.3271
274.625,274.625,78,4.5,224.4171,210.4371,216.1971,223.4771
274.875,274.875,78,4.75,224.4921,210.5121,216.2721,223.5521
275.125,275.125,79,1.0,224.6671,210.5871,216.4071,223.8142
275.625,275.625,79,1.5,224.8171,210.7371,216.5571,223.9771
276.125,276.125,79,2.0,224.9671,210.8871,216.7071,224.1271
276.625,276.625,79,2.5,225.1171,211.0371,216.8571,224.2771
277.125,277.125,79,3.0,225.2671,211.1871,217.0271,224.4271
277.625,277.625,79,3.5,225.4171,211.3371,217.1771,224.5771
278.125,278.125,79,4.0,225.5955,211.4871,217.3271,224.7271
278.625,278.625,79,4.5,225.7971,211.6371,217.4971,224.8771
278.875,278.875,79,4.75,225.8721,211.7121,217.5721,224.9521
279.125,279.125,80,1.0,225.9471,211.7871,217.6471,225.0555
279.625,279.625,80,1.5,226.1371,211.9771,217.8971,225.3171
280.125,280.125,80,2.0,226.2871,212.1271,218.0471,225.4671
280.625,280.625,80,2.5,226.4571,212.2771,218.1971,225.6171
280.875,280.875,80,2.75,226.5321,212.3321,218.2721,225.6921
281.125,281.125,80,3.0,226.6142,212.4071,218.3471,225.7671
281.625,281.625,80,3.5,226.7971,212.5571,218.5571,225.9771
282.125,282.125,80,4.0,226.9471,212.7071,218.7071,226.1484
282.625,282.625,80,4.5,227.1571,212.8571,218.8571,226.3371
282.875,282.875,80,4.75,227.2321,212.9321,218.9321,226.4121
283.125,283.125,81,1.0,227.3142,213.0142,219.0071,226.5355
284.125,284.125,81,2.0,227.7671,213.4471,219.3471,226.9671
284.375,284.375,81,2.25,227.8421,213.5221,219.4221,227.0421
284.625,284.625,81,2.5,227.9171,213.5971,219.4971,227.1171
284.875,284.875,81,2.75,227.9921,213.6721,219.5721,227.1921
285.125,285.125,81,3.0,228.0671,213.7613,219.6471,227.2671
285.375,285.375,81,3.25,228.1821,213.8621,219.7821,227.3421
285.625,285.625,81,3.5,228.2571,213.9371,219.9084,227.4171
285.875,285.875,81,3.75,228.3321,214.0121,219.9921,227.4921
286.125,286.125,81,4.0,228.4071,214.0871,220.0742,227.6555
286.375,286.375,81,4.25,228.4821,214.1621,220.1821,227.7821
286.625,286.625,81,4.5,228.5571,214.2371,220.2571,227.8571
286.875,286.875,81,4.75,228.7321,214.3121,220.3321,227.9721
287.125,287.125,82,1.0,228.8142,214.4013,220.4342,228.0755
287.625,287.625,82,1.5,228.9771,214.5771,220.5971,228.3171
288.125,288.125,82,2.0,229.1471,214.7271,220.7471,228.4671
288.375,288.375,82,2.25,229.2221,214.8021,220.8221,228.5421
288.625,288.625,82,2.5,229.3171,214.8771,220.8971,228.6171
288.875,288.875,82,2.75,229.3921,214.9521,220.9721,228.6921
289.125,289.125,82,3.0,229.5271,215.0471,221.1671,228.8071
289.375,289.375,82,3.25,229.6021,215.1263,221.2442,228.8821
289.625,289.625,82,3.5,229.6942,215.2371,221.3371,229.1371
289.875,289.875,82,3.75,229.7721,215.3121,221.4121,229.2121
290.125,290.125,82,4.0,229.8471,215.3871,221.5071,229.2871
290.375,290.375,82,4.25,229.9221,215.4621,221.5821,229.3621
290.625,290.625,82,4.5,229.9971,215.5371,221.6571,229.4371
290.875,290.875,82,4.75,230.0721,215.6121,221.7321,229.5121
291.125,291.125,83,1.0,230.2568,215.6871,221.8071,229.6581
291.375,291.375,83,1.25,230.4221,215.8221,221.9421,229.8621
291.625,291.625,83,1.5,230.4971,215.8971,222.0171,229.9371
291.875,291.875,83,1.75,230.5721,215.9721,222.0921,230.0121
292.125,292.125,83,2.0,230.6471,216.0471,222.1671,230.1071
292.375,292.375,83,2.25,230.7221,216.1221,222.2421,230.1821
292.625,292.625,83,2.5,230.8171,216.1971,222.3571,230.2571
292.875,292.875,83,2.75,230.8921,216.2721,222.4321,230.3321
293.125,293.125,83,3.0,230.9671,216.3471,222.5071,230.4071
293.375,293.375,83,3.25,231.0421,216.4221,222.5821,230.4821
293.625,293.625,83,3.5,231.1171,216.4971,222.6571,230.5571
293.875,293.875,83,3.75,231.1921,216.556,222.7321,230.6321
294.125,294.125,83,4.0,231.2671,216.6271,222.8071,230.7071
294.375,294.375,83,4.25,231.3421,216.7021,222.8821,230.7821
294.625,294.625,83,4.5,231.4171,216.7771,222.9571,230.8571
294.875,294.875,83,4.75,231.4921,216.8521,223.0321,230.9321
295.125,295.125,84,1.0,231.5671,216.9271,223.1213,231.0471
295.375,295.375,84,1.25,231.7021,217.0042,223.2221,231.1642
295.625,295.625,84,1.5,231.7771,217.1171,223.2971,231.2571
295.875,295.875,84,1.75,231.8521,217.1921,223.3721,231.3321
296.125,296.125,84,2.0,231.9342,217.2671,223.4542,231.4142
296.375,296.375,84,2.25,232.0221,217.3421,223.5421,231.5021
296.625,296.625,84,2.5,232.0971,217.4171,223.6171,231.5971
296.875,296.875,84,2.75,232.1721,217.4921,223.6921,231.6721
297.125,297.125,84,3.0,232.2671,217.5671,223.7813,231.7684
297.375,297.375,84,3.25,232.3421,217.6421,223.8821,231.8821
297.625,297.625,84,3.5,232.4171,217.7171,223.9571,231.9571
297.875,297.875,84,3.75,232.4921,217.7921,224.0321,232.0321
298.125,298.125,84,4.0,232.5671,217.8742,224.1071,232.1071
298.375,298.375,84,4.25,232.6663,217.9621,224.2021,232.2421
298.625,298.625,84,4.5,232.7771,218.0371,224.2771,232.3171
298.875,298.875,84,4.75,232.8521,218.1121,224.3521,232.3921
299.125,299.125,85,1.0,232.9271,218.1871,224.4271,232.4671
299.375,299.375,85,1.25,233.0021,218.2621,224.5421,232.6621
299.625,299.625,85,1.5,233.1313,218.3371,224.6371,232.7371
299.875,299.875,85,1.75,233.2121,218.4721,224.7121,232.9121
300.125,300.125,85,2.0,233.2871,218.5671,224.7871,232.9871
300.375,300.375,85,2.25,233.3621,218.6421,224.8621,233.0621
300.625,300.625,85,2.5,233.4371,218.7171,224.9542,233.1371
300.875,300.875,85,2.75,233.5121,218.7921,225.0321,233.2121
301.125,301.125,85,3.0,233.6471,218.8671,225.1142,233.2871
301.625,301.625,85,3.5,233.7971,219.0171,225.2771,233.4371
302.125,302.125,85,4.0,234.0071,219.1871,225.4871,233.5871
302.625,302.625,85,4.5,234.1571,219.3371,225.6371,233.7371
303.125,303.125,86,1.0,234.3626,219.4871,225.7871,233.8871
303.625,303.625,86,1.5,234.6171,219.6371,226.0313,234.1171
304.125,304.125,86,2.0,234.7671,219.8471,226.1871,234.2671
304.625,304.625,86,2.5,234.9171,219.9971,226.3371,234.4371
305.125,305.125,86,3.0,235.0671,220.1471,226.5013,234.6071
305.625,305.625,86,3.5,235.2171,220.2971,226.6771,234.8313
306.125,306.125,86,4.0,235.4071,220.4471,226.8271,234.9871
306.625,306.625,86,4.5,235.5571,220.5971,226.9771,235.1371
306.875,306.875,86,4.75,235.6321,220.6921,227.0521,235.2321
307.125,307.125,87,1.0,235.7213,220.8142,227.2071,235.3342
307.625,307.625,87,1.5,235.9971,220.9771,227.3571,235.6371
308.125,308.125,87,2.0,236.1671,221.1271,227.5071,235.7871
308.625,308.625,87,2.5,236.3171,221.2771,227.6571,235.9371
309.125,309.125,87,3.0,236.4671,221.4271,227.8271,236.0871
309.625,309.625,87,3.5,236.6171,221.5686,227.9771,236.2371
310.125,310.125,87,4.0,236.7671,221.7071,228.1671,236.3942
310.625,310.625,87,4.5,236.9371,221.8571,228.3171,236.5571
310.875,310.875,87,4.75,237.0121,221.9321,228.3921,236.6321
311.125,311.125,88,1.0,237.0942,222.0071,228.4671,236.7213
311.625,311.625,88,1.5,237.2571,222.1571,228.6971,236.9371
312.125,312.125,88,2.0,237.4071,222.3071,228.8471,237.0871
312.625,312.625,88,2.5,237.6171,222.4571,228.9971,237.2571
313.125,313.125,88,3.0,237.7671,222.6071,229.1471,237.4271
313.625,313.625,88,3.5,237.9771,222.8371,229.3971,237.6771
314.125,314.125,88,4.0,238.1613,222.9871,229.5471,237.8342
314.625,314.625,88,4.5,238.3371,223.1571,229.6971,238.0171
315.125,315.125,89,1.0,238.5071,223.3071,229.8471,238.1871
315.625,315.625,89,1.5,238.7971,223.5371,229.9971,238.4771
316.625,316.625,89,2.5,239.2371,223.8371,230.2971,238.7771
317.125,317.125,89,3.0,239.3871,223.9871,230.4955,238.9271
317.625,317.625,89,3.5,239.5371,224.1371,230.7171,239.0771
318.125,318.125,89,4.0,239.6871,224.2871,230.9271,239.2871
318.625,318.625,89,4.5,239.9171,224.4371,231.0771,239.4371
319.125,319.125,90,1.0,240.1013,224.6226,231.2484,239.6013
319.625,319.625,90,1.5,240.3771,224.8771,231.5371,239.8971
320.625,320.625,90,2.5,240.6771,225.1771,231.8371,240.1971
321.125,321.125,90,3.0,240.9271,225.3271,231.9871,240.3471
321.625,321.625,90,3.5,241.0771,225.4771,232.1371,240.4971
322.125,322.125,90,4.0,241.2613,225.6271,232.2942,240.6871
322.625,322.625,90,4.5,241.4371,225.7771,232.4571,240.8371
323.125,323.125,91,1.0,241.6471,225.9471,232.6071,240.9871
323.625,323.625,91,1.5,241.9171,226.0971,232.7571,241.1371
324.625,324.625,91,2.5,242.3171,226.3971,233.0241,241.4371
325.125,325.125,91,3.0,242.4671,226.5826,233.0471,241.6084
325.625,325.625,91,3.5,242.6171,226.7971,233.1097,241.8771
326.125,326.125,91,4.0,242.7871,226.9471,233.1671,242.1013
326.625,326.625,91,4.5,243.0342,227.0771,233.3171,242.3171
327.125,327.125,92,1.0,243.1871,227.2271,233.3873,242.4671
327.625,327.625,92,1.5,243.4142,227.4571,233.3998,242.6771
328.625,328.625,92,2.5,243.7771,227.7571,233.4451,242.9771
329.125,329.125,92,3.0,243.9271,227.9071,233.4481,243.1413
329.625,329.625,92,3.5,244.0771,228.0571,233.4511,243.3171
330.125,330.125,92,4.0,244.3871,228.2071,233.4541,243.5271
330.625,330.625,92,4.5,244.5371,228.3571,233.4571,243.6771
331.125,331.125,93,1.0,244.6871,228.5071,233.4671,243.8271
331.625,331.625,93,1.5,244.9571,228.6971,233.5171,244.0171
332.125,332.125,93,2.0,245.1271,228.8671,233.6671,244.2142
332.625,332.625,93,2.5,245.2771,229.0171,233.8171,244.3771
333.125,333.125,93,3.0,245.4271,229.1671,233.9671,244.5271
333.625,333.625,93,3.5,245.6571,229.3171,234.1371,244.7571
334.125,334.125,93,4.0,245.8471,229.4671,234.2871,244.9071
334.625,334.625,93,4.5,245.9971,229.6171,234.4371,245.0571
335.125,335.125,94,1.0,246.1471,229.7671,234.5736,245.2071
335.625,335.625,94,1.5,246.3971,229.9971,234.6657,245.4171
336.125,336.125,94,2.0,246.5471,230.1471,234.6871,245.5871
336.625,336.625,94,2.5,246.7171,230.2971,234.8028,245.7771
337.125,337.125,94,3.0,246.8671,230.4671,234.8671,245.9271
337.625,337.625,94,3.5,247.1371,230.6371,235.0024,246.0971
338.125,338.125,94,4.0,247.2871,230.7871,235.0471,246.3071
338.625,338.625,94,4.5,247.4171,230.9371,235.1044,246.4571
339.125,339.125,95,1.0,247.5671,231.0871,235.1159,246.6071
339.625,339.625,95,1.5,247.7771,231.2771,235.1215,246.8171
340.125,340.125,95,2.0,247.9342,231.4271,235.1239,246.9671
340.625,340.625,95,2.5,248.1171,231.5771,235.1262,247.1571
341.125,341.125,95,3.0,248.2742,231.7271,235.1285,247.3071
341.625,341.625,95,3.5,248.5171,231.9171,235.1309,247.5571
342.125,342.125,95,4.0,248.6871,232.0671,235.1332,247.7071
342.625,342.625,95,4.5,248.8371,232.2171,235.1356,247.8571
343.125,343.125,96,1.0,248.9871,232.3671,235.1379,248.0071
343.625,343.625,96,1.5,249.2171,232.5171,235.1486,248.2171
344.125,344.125,96,2.0,249.3671,232.6955,235.1619,248.3671
344.625,344.625,96,2.5,249.5571,232.8971,235.1641,248.5771
345.125,345.125,96,3.0,249.7071,233.0471,235.1663,248.7342
345.625,345.625,96,3.5,249.9371,233.1971,235.1685,248.9571
346.125,346.125,96,4.0,250.1084,233.3471,235.1707,249.1284
346.625,346.625,96,4.5,250.2971,233.4971,235.1729,249.3171
347.125,347.125,97,1.0,250.4871,233.6471,235.1751,249.4671
348.875,348.875,97,2.75,251.1921,234.3521,235.2201,250.1321
349.125,349.125,97,3.0,251.3071,234.4471,235.2203,250.2071
351.125,351.125,98,1.0,252.1252,235.0471,235.2221,250.9852
352.875,352.875,98,2.75,252.7921,235.4589,235.2237,251.6721
353.125,353.125,98,3.0,252.9471,235.5271,235.2239,251.7871
355.125,355.125,99,1.0,253.5471,236.2942,235.2257,252.4142
356.125,356.125,99,2.0,253.9213,236.6342,235.2266,252.7271
357.125,357.125,99,3.0,254.2471,236.9471,235.2275,253.0613
358.125,358.125,99,4.0,254.6142,237.2671,235.2284,253.4471
359.125,359.125,100,1.0,254.9671,237.5742,235.2292,253.7671
360.125,360.125,100,2.0,255.3342,237.9271,235.2301,254.2471
361.125,361.125,100,3.0,255.6942,238.2271,235.231,254.5871
362.125,362.125,100,4.0,256.0542,238.5671,235.2319,254.8871
363.125,363.125,101,1.0,256.3871,238.8871,235.2328,255.1871
364.875,364.875,101,2.75,257.1721,239.5721,235.2344,255.9121
365.125,365.125,101,3.0,257.3271,239.6471,235.2346,255.9871
367.125,367.125,102,1.0,258.0671,240.2755,235.2364,256.6271
368.875,368.875,102,2.75,258.8721,241.0121,235.238,257.4721
369.125,369.125,102,3.0,259.2471,241.1071,235.2382,257.6271
374.125,374.125,103,4.0,260.7471,242.5671,235.3018,259.5071
374.375,374.375,103,4.25,260.8221,242.6421,235.3019,259.5821
374.625,374.625,103,4.5,260.8971,242.7171,235.3021,259.6571
374.875,374.875,103,4.75,260.9721,242.8121,235.3023,259.7321
375.125,375.125,104,1.0,261.0542,242.8871,235.3024,259.8071
378.125,378.125,104,4.0,262.2471,243.7871,235.3044,260.7871
378.375,378.375,104,4.25,262.3221,243.8663,235.3045,260.9021
378.625,378.625,104,4.5,262.3971,243.9771,235.3047,260.9771
378.875,378.875,104,4.75,262.4721,244.0721,235.3048,261.0921
379.125,379.125,105,1.0,262.5471,244.1471,235.305,261.1671
382.125,382.125,105,4.0,263.6271,245.1071,235.3069,262.2271
382.375,382.375,105,4.25,263.7021,245.1821,235.3071,262.3021
382.625,382.625,105,4.5,263.7771,245.2771,235.3072,262.3971
382.875,382.875,105,4.75,263.8521,245.3521,235.3074,262.4721
383.125,383.125,106,1.0,263.9271,245.4271,235.3076,262.5471
384.125,384.125,106,2.0,264.2271,245.7471,235.3082,262.8671
384.375,384.375,106,2.25,264.3421,245.8221,235.3084,263.0221
384.625,384.625,106,2.5,264.4171,245.8971,235.3085,263.0971
384.875,384.875,106,2.75,264.5042,245.9721,235.3087,263.1721
385.125,385.125,106,3.0,264.5871,246.0471,235.3089,263.2471
386.125,386.125,106,4.0,264.9471,246.3471,235.3095,263.5871
386.375,386.375,106,4.25,265.0421,246.4221,235.3097,263.6621
386.625,386.625,106,4.5,265.1171,246.4971,235.3098,263.7371
386.875,386.875,106,4.75,265.2321,246.5721,235.31,263.8121
387.125,387.125,107,1.0,265.3071,246.6471,235.3101,263.8871
388.125,388.125,107,2.0,265.6142,246.9471,235.3108,264.2471
388.375,388.375,107,2.25,265.7221,247.0221,235.3109,264.3621
388.625,388.625,107,2.5,265.7971,247.0971,235.3111,264.4371
388.875,388.875,107,2.75,265.8921,247.1921,235.3113,264.5121
389.125,389.125,107,3.0,265.9671,247.2671,235.3114,264.5871
390.125,390.125,107,4.0,266.3071,247.5671,235.3121,264.9071
390.375,390.375,107,4.25,266.3842,247.6421,235.3122,264.9884
390.625,390.625,107,4.5,266.4771,247.7171,235.3124,265.1171
390.875,390.875,107,4.75,266.5521,247.7921,235.3126,265.1921
391.125,391.125,108,1.0,266.6342,247.8671,235.3127,265.2671
392.125,392.125,108,2.0,266.9871,248.1671,235.3134,265.5942
392.375,392.375,108,2.25,267.0663,248.2642,235.3135,265.6821
392.625,392.625,108,2.5,267.1771,248.3571,235.3137,265.7571
392.875,392.875,108,2.75,267.2521,248.4321,235.3138,265.8721
393.125,393.125,108,3.0,267.3271,248.4871,235.314,265.9671
394.125,394.125,108,4.0,267.6471,248.7871,235.3147,266.2813
394.375,394.375,108,4.25,267.7463,248.8642,235.3148,266.3842
394.625,394.625,108,4.5,267.8571,248.9571,235.315,266.4771
394.875,394.875,108,4.75,267.9921,249.0321,235.3151,266.5521
395.125,395.125,109,1.0,268.0742,249.1471,235.3153,266.6342
399.125,399.125,110,1.0,269.5471,250.4671,235.3179,267.9813
403.125,403.125,111,1.0,271.1871,251.7671,235.5271,269.4071
403.375,403.375,111,1.25,271.2621,251.8421,235.6021,269.5621
403.625,403.625,111,1.5,271.3371,251.9171,235.6771,269.6371
403.875,403.875,111,1.75,271.4921,252.0121,235.7521,269.7121
404.125,404.125,111,2.0,271.6271,252.0942,235.8271,269.7871
404.375,404.375,111,2.25,271.7021,252.1821,235.9021,269.8621
404.625,404.625,111,2.5,271.7771,252.2571,235.9771,269.9542
404.875,404.875,111,2.75,271.8521,252.3521,236.0521,270.0321
405.125,405.125,111,3.0,271.9271,252.4342,236.1671,270.1142
405.375,405.375,111,3.25,272.0021,252.5221,236.2421,270.2021
405.625,405.625,111,3.5,272.0771,252.5971,236.3171,270.2771
405.875,405.875,111,3.75,272.2121,252.6721,236.3921,270.4121
