qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,a,Vln 1,14,Vln
6.0,4,1.0,0.0,a,Vln 2,15,Vln
9.75,5,2.75,0.875,a,Vln 1,14,Vln
22.0,12,1.0,0.0,b,Vln 1,14,Vln
38.0,20,1.0,0.0,b,Vln 1,14,Vln
56.0,29,1.0,0.0,b,Fl 1,0,Fl
61.5,31,2.5,0.75,b,Vln 1,14,Vln
72.0,37,1.0,0.0,b,Fl 1,0,Fl
74.0,38,1.0,0.0,b,Vln 1,14,Vln
76.0,39,1.0,0.0,b,Fl 1,0,Fl
77.5,39,2.5,0.75,b,Vln 1,14,Vln
86.0,44,1.0,0.0,c,Vln 2,15,Vln
90.5,46,1.5,0.25,c,Vln 1,14,Vln
94.0,48,1.0,0.0,c,Vln 2,15,Vln
96.5,49,1.5,0.25,c,Vln 1,14,Vln
105.5,54,2.5,0.0,c,Vc,17,Vc
108.0,56,1.0,0.0,c,Vln 2,15,Vln
109.5,56,2.5,0.75,c,Vln 1,14,Vln
113.5,58,2.5,0.75,c,Vc,17,Vc
116.5,60,1.5,0.25,c,Vln 1,14,Vln
122.0,64,1.0,0.0,c,Vln 1,14,Vln
130.0,68,1.0,0.0,b,Vln 1,14,Vln
137.5,72,2.5,0.0,c,Vc,17,Vc
138.3333,73,1.3333,0.1667,c,Vln 2,15,Vln
140.0,74,1.0,0.0,c,Vln 1,14,Vln
141.5,74,2.5,0.75,c,Vc,17,Vc
142.3333,75,1.3333,0.1667,c,Vln 2,15,Vln
144.0,76,1.0,0.0,c,Vln 1,14,Vln
153.5,81,2.5,0.0,b,Ob 1,2,Ob
170.0,90,1.0,0.0,b,Vln 1,14,Vln
185.5,97,2.5,0.75,b,Ob 1,2,Ob
193.5,101,2.5,0.75,b,Ob 1,2,Ob
200.25,105,1.25,0.125,c,Vla,16,Vla
201.5,105,2.5,0.75,c,Vln 1,14,Vln
202.5,106,1.5,0.25,c,Fl 1,0,Fl
209.5,109,2.5,0.75,b,Vln 1,14,Vln
222.0,116,1.0,0.0,d,Fl 1,0,Fl
236.0,123,1.0,0.0,c,Vln 1,14,Vln
240.5,125,1.5,0.25,c,Cl 1,4,Cl
244.5,127,1.5,0.25,c,Bsn 1,6,Bsn
247.5,128,2.5,0.75,c,Vln 1,14,Vln
268.0,139,1.0,0.0,c,Vln 1,14,Vln
278.0,144,1.0,0.0,c,Cl 1,4,Cl
282.0,146,1.0,0.0,c,Vln 2,15,Vln
288.0,149,1.0,0.0,c,Ob 1,2,Ob
292.0,151,1.0,0.0,c,Fl 1,0,Fl
298.0,154,1.0,0.0,c,Vln 1,14,Vln
311.0,160,2.0,0.5,c,Ob 1,2,Ob
314.0,162,1.0,0.0,c,Vln 1,14,Vln
318.0,164,1.0,0.0,c,Vln 1,14,Vln
330.0,170,1.0,0.0,c,Vln 1,14,Vln
352.0,181,1.0,0.0,f,Vln 1,14,Vln
368.0,189,1.0,0.0,f,Fl 1,0,Fl
383.5,196,2.5,0.75,f,Fl 1,0,Fl
398.3333,204,1.3333,0.1667,g,Vln 1,14,Vln
400.0,205,1.0,0.0,h,Vln 1,14,Vln
408.0,209,1.0,0.0,g,Vln 1,14,Vln
416.0,213,1.0,0.0,h,Fl 1,0,Fl
422.25,216,1.25,0.125,i,Fl 2,1,Fl
440.0,225,1.0,0.0,i,Fl 2,1,Fl
454.25,232,1.25,0.125,i,Cl 1,4,Cl
464.0,237,1.0,0.0,i,Ob 1,2,Ob
470.25,240,1.25,0.125,i,Cl 1,4,Cl
480.0,245,1.0,0.0,h,Ob 1,2,Ob
492.0,251,1.0,0.0,h,Fl 1,0,Fl
494.0,252,1.0,0.0,h,Vln 1,14,Vln
