qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,a,B.,11,B
20.0,3,3.0,0.5,a,T.,10,T
43.0,6,2.5,0.375,a,B.,11,B
64.0,9,1.0,0.0,a,A.,9,A
84.0,11,3.0,0.5,a,S.,8,S
107.0,14,2.5,0.375,a,A.,9,A
112.0,15,1.0,0.0,a,T.,10,T
129.0,17,1.5,0.125,a,A.,9,A
140.0,18,3.0,0.5,a,A.,9,A
154.0,20,2.0,0.25,a,S.,8,S
160.0,21,1.0,0.0,a,S.,8,S
173.0,22,3.5,0.625,a,T.,10,T
186.0,24,2.0,0.25,a,A.,9,A
192.0,25,1.0,0.0,a,B.,11,B
214.0,27,4.0,0.75,a,S.,8,S
228.0,29,3.0,0.5,a,T.,10,T
242.0,31,2.0,0.25,a,A.,9,A
245.0,31,3.5,0.625,b,B.,11,B
249.0,32,1.5,0.125,b,T.,10,T
253.0,32,3.5,0.625,b,A.,9,A
257.0,33,1.5,0.125,b,S.,8,S
261.0,33,3.5,0.625,b,B.,11,B
268.0,34,3.0,0.5,b,S.,8,S
276.0,35,3.0,0.5,a,A.,9,A
280.0,36,1.0,0.0,a,T.,10,T
298.0,38,2.0,0.25,c,A.,9,A
305.0,39,1.5,0.125,c,T.,10,T
309.0,39,3.5,0.625,c,A.,9,A
313.0,40,1.5,0.125,c,T.,10,T
316.0,40,3.0,0.5,a,S.,8,S
320.0,41,1.0,0.0,a,B.,11,B
337.0,43,1.5,0.125,b,A.,9,A
341.0,43,3.5,0.625,b,S.,8,S
345.0,44,1.5,0.125,b,B.,11,B
349.0,44,3.5,0.625,b,T.,10,T
360.0,46,1.0,0.0,b,A.,9,A
369.0,47,1.5,0.125,b,S.,8,S
379.0,48,2.5,0.375,b,T.,10,T
391.0,49,4.5,0.875,b,A.,9,A
401.0,51,1.5,0.125,b,S.,8,S
405.0,51,3.5,0.625,b,A.,9,A
409.0,52,1.5,0.125,b,T.,10,T
413.0,52,3.5,0.625,b,B.,11,B
417.0,53,1.5,0.125,b,S.,8,S
426.0,54,2.0,0.25,a,B.,11,B
432.0,55,1.0,0.0,a,S.,8,S
453.0,57,3.5,0.625,a,T.,10,T
457.0,58,1.5,0.125,a,S.,8,S
